反馈时间,启用月,单号,用途,台机编号,机型号,产品型号,出厂日,出厂日乱,启用日,里程,汽车类别,维修时间,录入日期,部件结构码,故障部件,父结构码,父件说明,故障代码,故障件号,物料号,故障件,BOM物料号,厂家号,厂家名称,处理方式,故障类别代,故障现象代,现象,故障原因代,故障模式代,模式,初步分析,故障原因,故障摘要,责任单位,数量,责任值,excel_row,reason,f_days,s_days,fail_time,mileage_val
204,202.0,S0750204028,车机,B3222100171,B3222,YC6108ZQ,11219.0,,20204.0,20410,货,20422,,,,2200,,31522001A500,2200,,喷油泵,,043006,,修复,,,烟大,,,游车,油泵工作不良烟大,,,供应,1,0.0,569,Keep,872,794.0,78.0,20410
204,203.0,S1650204024,车机,430E100193,430E,YC6108ZQ,20203.0,,20305.0,8580,货,20426,,,,2200,,312220018200,2200,,喷油泵,,043006,,修复,,,机无力,,,油量不均,高太油泵供油量小且不均,,,供应,1,0.0,570,Keep,876,825.0,51.0,8580
204,201.0,S1470204012,车机,B3100100911,B3100,YC6108ZQ,11207.0,,20101.0,35200,,20425,,,,2200,,31222001B300,2200,,喷油泵,,011001,,修复,,,机无力,,,油量过低,油泵供油量小,,,供应,1,0.0,571,Keep,875,761.0,114.0,35200
204,203.0,S1970204002,车机,430D102850,430D,YC6108ZQ,11228.0,,20306.0,5300,货,20402,,,,2200,,31222001A400,2200,,喷油泵,,043006,,更换总成,,,机无力,,,拉不起马,油泵拉不起马力,,,供应,1,0.0,572,Keep,852,826.0,26.0,5300
204,204.0,S2770204004,车机,430D104110,430D,YC6108ZQ,20310.0,,20404.0,1100,货,20410,,,,2200,,316220018200,2200,,喷油泵,,043006,,修复,,,油耗高,,,油量不均,油泵供油量不均,,,供应,1,0.0,573,Keep,860,854.0,6.0,1100
204,203.0,S4500204001,车机,B3409101223,B3409,YC6108ZQ,20317.0,,20328.0,1450,货,20406,,,,2200,,301220013300,2200,,喷油泵,,043006,,换相关件,,,漏油,,,密封不严,油泵柱塞密封不严,,,供应,1,0.0,574,Keep,856,848.0,8.0,1450
204,204.0,S3310204006,车机,B3409101270,B3409,YC6108ZQ,20322.0,,20429.0,1500,货,20411,,,,2200,,307220010600,2200,,喷油泵,,043006,,修复,,,过热,,,调整不当,供油时间调整不当，过早，温,,,一发,1,0.0,575,Keep,861,879.0,347.0,1500
204,201.0,S4030204010,车机,430D102929,430D,YC6108ZQ,20110.0,,20129.0,19300,货,20426,,,,2200,,31222001A400,2200,,喷油泵,,043006,,修复,,,机无力,,,拉不起马,油耗高，无力，由油泵厂服务,,,供应,1,0.0,576,Keep,876,789.0,87.0,19300
204,203.0,S2100204009,车机,B3403101737,B3403,YC6108ZQ,11129.0,,20301.0,7340,货,20415,,,,2200,,31222001A400,2200,,喷油泵,,043006,,修复,,,机无力,,,拉不起马,油泵工作拉不起马力,,,供应,1,0.0,577,Keep,865,821.0,44.0,7340
204,201.0,S0990204007,车机,430D101744,430D,YC6108ZQ,10430.0,,20104.0,46792,货,20429,,,,2200,,31122001B500,2200,,喷油泵,,043006,,更换总成,,,工作不良,,,整改更换,整改油泵,,,不考,1,0.0,578,Keep,879,764.0,115.0,46792
204,202.0,S3050204013,车机,B3409100639,B3409,YC6108ZQ,20118.0,,20225.0,8914,货,20408,,,,2200,,31222001B300,2200,,喷油泵,,011001,,更换总成,,,机无力,,,油量过低,油泵油量过低,,,供应,1,0.0,579,Keep,858,815.0,43.0,8914
204,203.0,S5190204009,车机,430E100194,430E,YC6108ZQ,20203.0,,20309.0,4120,货,20411,,,,2200,,30922001A500,2200,,喷油泵,,043006,,更换总成,,,游车,,,游车,油泵游车,,,供应,1,0.0,580,Keep,861,829.0,32.0,4120
204,203.0,S3340204007,车机,430D103320,430D,YC6108ZQ,20125.0,,20310.0,7890,货,20409,,,,2200,,31222001B300,2200,,喷油泵,,043006,,修复,,,机无力,,,油量过低,油泵供油量过低,,,供应,1,0.0,581,Keep,859,830.0,29.0,7890
204,202.0,S5560204018,车机,430D103282,430D,YC6108ZQ,20124.0,,20225.0,10800,货,20427,,,,2200,,312220010600,2200,,喷油泵,,043006,,修复,,,机无力,,,调整不当,油泵油量调整不好引起发动机,,,不考,1,0.0,582,Keep,877,815.0,62.0,10800
204,202.0,S2140204014,车机,B3306200006,B3306,YC6108ZQ,20104.0,,20205.0,7100,货,20405,,,,2200,,31222001B300,2200,,喷油泵,,043006,,修复,,,机无力,,,油量过低,油泵供油量过小,,,供应,1,0.0,583,Keep,855,795.0,60.0,7100
204,204.0,S3310204009,车机,B3409101398,B3409,YC6108ZQ,20325.0,,20409.0,1200,货,20421,,,,2200,,315220010600,2200,,喷油泵,,043006,,修复,,,烟大,,,调整不当,供油时间调整不当，过早,,,一发,1,0.0,584,Keep,871,859.0,12.0,1200
204,8.0,S0750204022,车机,B3222100019,B3222,YC6108ZQ,10801.0,,10827.0,54250,货,20414,,,,2200,,31522001A600,2200,,喷油泵,,032017,,更换总成,,,烟大,,,烟度不合,配合技术服务中心领导整改烟,,,不考,1,0.0,585,Keep,864,632.0,232.0,54250
204,12.0,S5060205002,车机,B3403101247,B3403,YC6108ZQ,11027.0,,11210.0,33687,货,20430,,,,2200,,31222001B300,2200,,喷油泵,,043006,,修复,,,机无力,,,油量过低,喷油泵各缸供油量偏小,,,不考,1,0.0,586,Keep,880,735.0,145.0,33687
204,12.0,S0020204029,车机,B3100100788,B3100,YC6108ZQ,11129.0,,11217.0,22800,,20415,,,,2200,,31222001B300,2200,,喷油泵,,043006,,修复,,,机无力,,,油量过低,喷油泵各缸供油量不足,,,不考,1,0.0,589,Keep,865,742.0,123.0,22800
204,12.0,S4030204008,车机,430D102507,430D,YC6108ZQ,11201.0,,11222.0,27060,货,20425,,,,2200,,31522001A600,2200,,喷油泵,,043006,,修复,,,烟大,,,烟度不合,冒烟，油耗高，由油泵厂服务,,,供应,1,0.0,590,Keep,875,747.0,128.0,27060
204,12.0,S4380204004,车机,B3204100120,B3204,YC6108ZQ,10424.0,,11230.0,33000,客,20408,,,,2200,,31222001A400,2200,,喷油泵,,032017,,更换总成,,,机无力,,,拉不起马,油泵拉不起马力,,,供应,1,0.0,591,Keep,858,755.0,103.0,33000
204,12.0,S4380204001,车机,B3204100286,B3204,YC6108ZQ,10607.0,,11230.0,33000,客,20401,,,,2200,,331220013300,2200,,喷油泵,,043006,,更换总成,,,油水混合,,,密封不严,喷油泵内漏柴油,,,供应,1,0.0,593,Keep,851,755.0,96.0,33000
204,8.0,S0750204021,车机,B3222100016,B3222,YC6108ZQ,10802.0,,10827.0,45610,货,20414,,,,2200,,31522001A600,2200,,喷油泵,,032017,,更换总成,,,烟大,,,烟度不合,配合技术服务中心领导整改烟,,,不考,1,0.0,595,Keep,864,632.0,232.0,45610
204,8.0,S0750204024,车机,B3222100022,B3222,YC6108ZQ,10801.0,,10827.0,45210,货,20418,,,,2200,,31522001A500,2200,,喷油泵,,032017,,更换总成,,,烟大,,,游车,技术中心整改更换油泵检查调,,,不考,1,0.0,596,Keep,868,632.0,236.0,45210
204,7.0,S0020204046,车机,B3100100131,B3100,YC6108ZQ,10321.0,,10704.0,80100,,20419,,,,2200,,31222001B300,2200,,喷油泵,,043006,,修复,,,机无力,,,油量过低,油泵各缸供油量不足,,,不考,1,0.0,597,Keep,869,579.0,290.0,80100
204,11.0,S1900204022,车机,B3100100268,B3100,YC6108ZQ,10927.0,,11128.0,35000,,20419,,,,2200,,312220018200,2200,,喷油泵,,011001,,修复,,,机无力,,,油量不均,喷油泵各缸供油量不匀,,,不考,1,0.0,598,Keep,869,723.0,146.0,35000
204,11.0,S0020204058,车机,430D102098,430D,YC6108ZQ,11030.0,,11119.0,33000,货,20427,,,,2200,,312220010900,2200,,喷油泵,,043006,,修复,,,机无力,,,形位不合,油泵第二五缸供油角度不对,,,不考,1,0.0,599,Keep,877,714.0,163.0,33000
204,11.0,S4870204001,车机,B3403101354,B3403,YC6108ZQ,11103.0,,11103.0,1200,货,20407,,,,2200,,30922001A500,2200,,喷油泵,,011001,,更换总成,,,游车,,,游车,油泵中速游车,,,供应,1,0.0,600,Keep,857,698.0,159.0,1200
204,12.0,S4380204002,车机,B3204100120,B3204,YC6108ZQ,10424.0,,11230.0,30000,客,20402,,,,2200,,41222001A400,2200,,喷油泵,,032017,,修复,,,机无力,,,拉不起马,油泵拉不起马力,,,不考,1,0.0,601,Keep,852,755.0,97.0,30000
204,12.0,S4740204003,车机,481A100012,481A,YC6108ZQ,10929.0,,11219.0,20309,客,20403,,,,2200,,336220018200,2200,,喷油泵,,011001,,更换总成,,,发抖,,,油量不均,油泵各缸油量不均,,,供应,1,0.0,603,Keep,853,744.0,109.0,20309
